"name","count","party","date","sample_articles"
"debt","73","cameron","201006","157"
"chancellor","71","cameron","201006","157"
"clegg","222","clegg","201006","62"
"government","210","clegg","201006","62"
"would","198","clegg","201006","62"
"said","190","clegg","201006","62"
"coalition","181","clegg","201006","62"
"lib","155","clegg","201006","62"
"cuts","146","clegg","201006","62"
"cameron","133","clegg","201006","62"
"party","120","clegg","201006","62"
"public","116","clegg","201006","62"
"budget","112","clegg","201006","62"
"labour","109","clegg","201006","62"
"tax","104","clegg","201006","62"
"one","90","clegg","201006","62"
"people","80","clegg","201006","62"
"new","80","clegg","201006","62"
"minister","80","clegg","201006","62"
"dem","78","clegg","201006","62"
"nick","77","clegg","201006","62"
"could","76","clegg","201006","62"
"liberal","74","clegg","201006","62"
"spending","74","clegg","201006","62"
"dems","72","clegg","201006","62"
"osborne","71","clegg","201006","62"
"election","67","clegg","201006","62"
"make","65","clegg","201006","62"
"prime","63","clegg","201006","62"
"tory","62","clegg","201006","62"
"david","60","clegg","201006","62"
"year","60","clegg","201006","62"
"first","60","clegg","201006","62"
"also","58","clegg","201006","62"
"today","58","clegg","201006","62"
"deputy","57","clegg","201006","62"
"last","54","clegg","201006","62"
"week","53","clegg","201006","62"
"deficit","52","clegg","201006","62"
"political","52","clegg","201006","62"
"many","51","clegg","201006","62"
"next","51","clegg","201006","62"
"mps","50","clegg","201006","62"
"going","49","clegg","201006","62"
"even","49","clegg","201006","62"
"may","49","clegg","201006","62"
"tories","48","clegg","201006","62"
"two","47","clegg","201006","62"
"pay","46","clegg","201006","62"
"britain","46","clegg","201006","62"
"still","45","clegg","201006","62"
"made","45","clegg","201006","62"
"sector","44","clegg","201006","62"
"leader","44","clegg","201006","62"
"us","43","clegg","201006","62"
"much","42","clegg","201006","62"
"time","42","clegg","201006","62"
"years","42","clegg","201006","62"
"work","42","clegg","201006","62"
"policy","42","clegg","201006","62"
"secretary","41","clegg","201006","62"
"like","41","clegg","201006","62"
"democrats","41","clegg","201006","62"
"well","40","clegg","201006","62"
"vote","39","clegg","201006","62"
"inquiry","39","clegg","201006","62"
"vat","39","clegg","201006","62"
"get","38","clegg","201006","62"
"re","37","clegg","201006","62"
"way","37","clegg","201006","62"
"british","37","clegg","201006","62"
"conservative","37","clegg","201006","62"
"power","36","clegg","201006","62"
"need","36","clegg","201006","62"
"might","36","clegg","201006","62"
"back","35","clegg","201006","62"
"progressive","35","clegg","201006","62"
"see","35","clegg","201006","62"
"money","35","clegg","201006","62"
"support","34","clegg","201006","62"
"former","34","clegg","201006","62"
"parties","34","clegg","201006","62"
"mp","33","clegg","201006","62"
"say","32","clegg","201006","62"
"office","32","clegg","201006","62"
"committee","32","clegg","201006","62"
"long","32","clegg","201006","62"
"cut","32","clegg","201006","62"
"local","32","clegg","201006","62"
"right","31","clegg","201006","62"
"put","31","clegg","201006","62"
"left","31","clegg","201006","62"
"parliament","31","clegg","201006","62"
"jobs","30","clegg","201006","62"
"london","30","clegg","201006","62"
"country","29","clegg","201006","62"
"change","29","clegg","201006","62"
"business","29","clegg","201006","62"
"state","29","clegg","201006","62"
"10","29","clegg","201006","62"
"laws","28","clegg","201006","62"
"cameron","826","cameron","201007","170"
"said","583","cameron","201007","170"
"minister","402","cameron","201007","170"
"government","394","cameron","201007","170"
"would","374","cameron","201007","170"
"prime","357","cameron","201007","170"
"india","291","cameron","201007","170"
"us","287","cameron","201007","170"
"one","274","cameron","201007","170"
"british","267","cameron","201007","170"
"new","257","cameron","201007","170"
"britain","254","cameron","201007","170"
"david","248","cameron","201007","170"
"people","236","cameron","201007","170"
"labour","219","cameron","201007","170"
"public","213","cameron","201007","170"
"pakistan","198","cameron","201007","170"
"also","193","cameron","201007","170"
"last","189","cameron","201007","170"
"big","188","cameron","201007","170"
"society","179","cameron","201007","170"
"could","177","cameron","201007","170"
"coalition","172","cameron","201007","170"
"time","166","cameron","201007","170"
"may","165","cameron","201007","170"
"first","159","cameron","201007","170"
"two","158","cameron","201007","170"
"uk","156","cameron","201007","170"
"obama","152","cameron","201007","170"
"party","146","cameron","201007","170"
"year","145","cameron","201007","170"
"today","141","cameron","201007","170"
"like","140","cameron","201007","170"
"years","139","cameron","201007","170"
"made","138","cameron","201007","170"
"even","133","cameron","201007","170"
"world","132","cameron","201007","170"
"state","130","cameron","201007","170"
"turkey","129","cameron","201007","170"
"foreign","128","cameron","201007","170"
"week","127","cameron","201007","170"
"afghanistan","125","cameron","201007","170"
"way","124","cameron","201007","170"
"relationship","123","cameron","201007","170"
"secretary","123","cameron","201007","170"
"many","121","cameron","201007","170"
"country","119","cameron","201007","170"
"local","119","cameron","201007","170"
"much","116","cameron","201007","170"
"say","115","cameron","201007","170"
"make","115","cameron","201007","170"
"get","114","cameron","201007","170"
"clegg","112","cameron","201007","170"
"services","110","cameron","201007","170"
"tory","107","cameron","201007","170"
"right","106","cameron","201007","170"
"take","102","cameron","201007","170"
"business","102","cameron","201007","170"
"whether","102","cameron","201007","170"
"visit","101","cameron","201007","170"
"well","100","cameron","201007","170"
"sector","99","cameron","201007","170"
"think","98","cameron","201007","170"
"political","98","cameron","201007","170"
"next","97","cameron","201007","170"
"told","97","cameron","201007","170"
"policy","97","cameron","201007","170"
"street","97","cameron","201007","170"
"still","96","cameron","201007","170"
"liberal","95","cameron","201007","170"
"bp","94","cameron","201007","170"
"indian","94","cameron","201007","170"
"need","92","cameron","201007","170"
"cuts","92","cameron","201007","170"
"release","91","cameron","201007","170"
"power","91","cameron","201007","170"
"police","91","cameron","201007","170"
"work","90","cameron","201007","170"
"eu","89","cameron","201007","170"
"ministers","87","cameron","201007","170"
"want","86","cameron","201007","170"
"clear","85","cameron","201007","170"
"president","85","cameron","201007","170"
"london","85","cameron","201007","170"
"without","85","cameron","201007","170"
"megrahi","84","cameron","201007","170"
"good","84","cameron","201007","170"
"conservative","83","cameron","201007","170"
"leader","83","cameron","201007","170"
"war","82","cameron","201007","170"
"back","82","cameron","201007","170"
"spending","80","cameron","201007","170"
"system","80","cameron","201007","170"
"security","80","cameron","201007","170"
"blair","80","cameron","201007","170"
"chief","78","cameron","201007","170"
"gaza","78","cameron","201007","170"
"must","78","cameron","201007","170"
"election","78","cameron","201007","170"
"going","77","cameron","201007","170"
"clegg","358","clegg","201007","75"
"government","243","clegg","201007","75"
"would","235","clegg","201007","75"
"coalition","231","clegg","201007","75"
"labour","200","clegg","201007","75"
"said","197","clegg","201007","75"
"party","176","clegg","201007","75"
"lib","142","clegg","201007","75"
"liberal","137","clegg","201007","75"
"referendum","131","clegg","201007","75"
"cameron","131","clegg","201007","75"
"one","125","clegg","201007","75"
"vote","118","clegg","201007","75"
"may","109","clegg","201007","75"
"election","105","clegg","201007","75"
"minister","105","clegg","201007","75"
"mps","103","clegg","201007","75"
"new","100","clegg","201007","75"
"system","99","clegg","201007","75"
"nick","99","clegg","201007","75"
"people","96","clegg","201007","75"
"prime","93","clegg","201007","75"
"also","92","clegg","201007","75"
"could","92","clegg","201007","75"
"first","90","clegg","201007","75"
"tory","88","clegg","201007","75"
"two","88","clegg","201007","75"
"david","83","clegg","201007","75"
"reform","83","clegg","201007","75"
"av","81","clegg","201007","75"
"time","79","clegg","201007","75"
"dems","78","clegg","201007","75"
"electoral","77","clegg","201007","75"
"public","70","clegg","201007","75"
"like","69","clegg","201007","75"
"today","68","clegg","201007","75"
"policy","66","clegg","201007","75"
"political","66","clegg","201007","75"
"bill","64","clegg","201007","75"
"parliament","64","clegg","201007","75"
"way","61","clegg","201007","75"
"last","59","clegg","201007","75"
"make","59","clegg","201007","75"
"dem","59","clegg","201007","75"
"deputy","59","clegg","201007","75"
"leader","58","clegg","201007","75"
"made","58","clegg","201007","75"
"voting","57","clegg","201007","75"
"next","56","clegg","201007","75"
"state","55","clegg","201007","75"
"get","55","clegg","201007","75"
"democrats","55","clegg","201007","75"
"voters","54","clegg","201007","75"
"commons","54","clegg","201007","75"
"even","54","clegg","201007","75"
"day","54","clegg","201007","75"
"us","53","clegg","201007","75"
"elections","53","clegg","201007","75"
"right","52","clegg","201007","75"
"think","52","clegg","201007","75"
"many","52","clegg","201007","75"
"british","51","clegg","201007","75"
"year","50","clegg","201007","75"
"general","50","clegg","201007","75"
"politics","50","clegg","201007","75"
"war","49","clegg","201007","75"
"told","48","clegg","201007","75"
"going","47","clegg","201007","75"
"secretary","47","clegg","201007","75"
"cuts","47","clegg","201007","75"
"power","46","clegg","201007","75"
"local","46","clegg","201007","75"
"much","45","clegg","201007","75"
"take","45","clegg","201007","75"
"parties","44","clegg","201007","75"
"straw","44","clegg","201007","75"
"without","43","clegg","201007","75"
"change","42","clegg","201007","75"
"conservative","42","clegg","201007","75"
"tories","42","clegg","201007","75"
"britain","42","clegg","201007","75"
"past","41","clegg","201007","75"
"say","40","clegg","201007","75"
"still","40","clegg","201007","75"
"long","40","clegg","201007","75"
"years","39","clegg","201007","75"
"number","39","clegg","201007","75"
"real","39","clegg","201007","75"
"held","39","clegg","201007","75"
"well","39","clegg","201007","75"
"big","39","clegg","201007","75"
"days","39","clegg","201007","75"
"brown","38","clegg","201007","75"
"conservatives","38","clegg","201007","75"
"see","37","clegg","201007","75"
"campaign","37","clegg","201007","75"
"review","37","clegg","201007","75"
"cabinet","37","clegg","201007","75"
"whether","37","clegg","201007","75"
"things","36","clegg","201007","75"
"cameron","620","cameron","201008","136"
